OPN1MW2	0.018
CYSLTR1	0.018
SLCO1B7	0.018
CYSLTR2	0.018
TSPAN6	0.018
SLC4A11	0.018
SLC4A4	0.018
ZACN	0.018
OPN5	0.018
KIR2DS5	0.018
SLCO1B3	0.018
SLC4A10	0.018
TMED4	0.018
ERGIC3	0.018
TMED3	0.018
YIF1A	0.018
AC026464.1	0.018
KDELR1	0.018
SEC22B	0.018
YIF1B	0.018
YIPF6	0.018
ERGIC2	0.018
SCAP	0.018
AC012254.2	0.018
LMAN1L	0.018
IER3IP1	0.018
TEX261	0.018
TMED7	0.018
TMED7-TICAM2	0.018
CNIH1	0.018
AC007040.2	0.018
DIPK2A	0.018
TMED6	0.018
MCFD2	0.018
LMAN2L	0.018
ASTN2	0.018
SH3BP4	0.018
NRGN	0.018
VPS16	0.018
INPP5F	0.018
SFTPD	0.018
TYRP1	0.018
VPS11	0.018
TNFRSF12A	0.018
FAT2	0.018
STXBP6	0.018
DSC2	0.018
ARVCF	0.018
MPP5	0.018
CTNND2	0.018
LOC110117498-PIK3R3	0.017
TJAP1	0.017
OPALIN	0.017
FGFRL1	0.017
LAT	0.017
JAM3	0.017
PIFO	0.017
PDE4DIP	0.017
IFT57	0.017
LOC653513	0.017
DNMBP	0.017
SCO1	0.017
CLCC1	0.017
SCIMP	0.017
UNC5A	0.017
TMEM199	0.017
CCDC115	0.017
VMA21	0.017
PANX1	0.017
CLDN9	0.017
STRN	0.017
PANX2	0.017
CNKSR1	0.017
MAGI3	0.017
CLDN19	0.017
MAGI2	0.017
AQP3	0.017
CLDN14	0.017
TJP3	0.017
LIN7C	0.017
F11R	0.017
CLDN10	0.017
CLDN8	0.017
GJB2	0.017
DSC3	0.017
GJC1	0.017
GJB4	0.017
GJB3	0.017
TMEM65	0.017
SH3PXD2B	0.017
UBXN11	0.017
CFAP221	0.017
CDKL2	0.017
RGPD3	0.017
TSKS	0.017
KRT222	0.017
TMSB15B	0.017
RGPD4	0.017
RGPD2	0.017
DZIP1L	0.017
RIMBP3B	0.017
RGPD5	0.017
CEP120	0.017
CFAP46	0.017
RGPD6	0.017
RGPD8	0.017
HYDIN	0.017
RASSF7	0.017
RTTN	0.017
HSPB11	0.017
BBOF1	0.017
ITSN2	0.017
RGPD1	0.017
TMSB15A	0.017
TMSB10	0.017
RIMBP3	0.017
ACTL9	0.017
DNAJC24	0.017
EEF1AKMT3	0.017
IFT43	0.017
CEP104	0.017
FAM83H	0.017
RFLNA	0.017
NEK8	0.017
ACTL7B	0.017
PPP1R42	0.017
SNCG	0.017
TCTEX1D2	0.017
CDK10	0.017
PDLIM2	0.017
BRSK2	0.017
DNHD1	0.017
SAMD14	0.017
WDR35	0.017
CEP19	0.017
SHCBP1L	0.017
CFAP54	0.017
SHCBP1	0.017
KANK3	0.017
ACTRT1	0.017
SSH3	0.017
PLEKHH3	0.017
KIF1BP	0.017
EPB41L4A	0.017
RIMBP3C	0.017
EFHC1	0.017
PADI6	0.017
AUTS2	0.017
KRTAP20-3	0.017
KANK2	0.017
RCSD1	0.017
IFFO1	0.017
STRBP	0.017
KRTAP22-2	0.017
AL139300.1	0.017
BIN3	0.017
IFFO2	0.017
ZNF664-RFLNA	0.017
ARPC4-TTLL3	0.017
PFN3	0.017
ABRACL	0.017
AVIL	0.017
CETN1	0.017
SPICE1	0.017
FAM92A	0.017
PEAK1	0.017
TSGA10IP	0.017
CFAP74	0.017
ARPC5L	0.017
ACTL8	0.017
MAP7D2	0.017
TMSB4Y	0.017
AKAP14	0.017
CEP126	0.017
CEP128	0.017
CNN1	0.017
NES	0.017
SMTNL2	0.017
CYLC2	0.017
FAM92B	0.017
NEURL4	0.017
ZNF185	0.017
SMTN	0.017
SPERT	0.017
AC079594.2	0.017
SSH2	0.017
NEK1	0.017
BICDL1	0.017
RITA1	0.017
PLEKHH1	0.017
AC104532.1	0.017
CCDC63	0.017
CCDC61	0.017
CSRP3	0.017
CCDC40	0.017
IFT22	0.017
POC1B	0.017
CCDC39	0.017
KY	0.017
TTC26	0.017
ACTR6	0.017
CCDC38	0.017
CCDC28B	0.017
PPP1R18	0.017
LMNTD1	0.017
ACTR3C	0.017
TBCCD1	0.017
WRAP73	0.017
POC1A	0.017
CCDC68	0.017
ZNF365	0.017
LDB3	0.017
HECW2	0.017
TBC1D31	0.017
TTC28	0.017
CCDC88C	0.017
CCDC85B	0.017
CCDC81	0.017
C9orf24	0.017
MYOZ1	0.017
MYOZ2	0.017
MYOZ3	0.017
MYPN	0.017
NUDCD3	0.017
ANKRD53	0.017
CCDC69	0.017
CCDC151	0.017
CTAG2	0.017
DEUP1	0.017
ZNF415	0.017
SEPT3	0.017
AFAP1L1	0.017
SEPT14	0.017
SEPT10	0.017
AL132780.3	0.017
SEPT1	0.017
KLHL1	0.017
GAS2L1	0.017
VILL	0.017
TRAF3IP1	0.017
CEP85L	0.017
GAS2L2	0.017
TBCK	0.017
PTPN21	0.017
C4orf47	0.017
SEPT8	0.017
C7orf31	0.017
TRIM67	0.017
AC004922.1	0.017
CCDC15	0.017
AC093899.2	0.017
LRRCC1	0.017
CCDC146	0.017
CCDC141	0.017
CCDC120	0.017
CCDC116	0.017
HOXB4	0.017
CCDC114	0.017
TBCEL	0.017
KLHL4	0.017
CBY3	0.017
RABL2B	0.017
CTTNBP2NL	0.017
AL080251.1	0.017
CEP44	0.017
WDR63	0.017
FUZ	0.017
TCP10L	0.017
KIAA0556	0.017
C16orf45	0.017
STARD9	0.017
CCSER2	0.017
SAC3D1	0.017
ARMC4	0.017
ACTR3B	0.017
KIZ	0.017
SLAIN1	0.017
NEFH	0.017
NCOA5	0.017
LCA5	0.017
CEP95	0.017
ERCC6L2	0.017
TEX35	0.017
TRIB2	0.017
WDR78	0.017
TTC12	0.017
LYST	0.017
NEXN	0.017
TCP10L2	0.017
WDR5B	0.017
MACROD2	0.017
RSPH3	0.017
ACTRT2	0.017
IFT140	0.017
WDR60	0.017
VMAC	0.017
RPGRIP1	0.017
FAM110A	0.017
THAP6	0.017
IFT80	0.017
NEFM	0.017
ACTRT3	0.017
FRMD1	0.017
RFLNB	0.017
SPATC1L	0.017
FSCN3	0.017
IPP	0.017
DIDO1	0.017
PIN4	0.017
CCDC96	0.017
CCIN	0.017
LCA5L	0.017
ACTBL2	0.017
ABLIM2	0.017
KRTAP7-1	0.017
NME9	0.017
KRTAP4-16	0.017
AC006030.1	0.017
KRTAP4-12	0.017
RANBP3L	0.017
TLK2	0.017
FRY	0.017
FRMD7	0.017
ODF2L	0.017
SPATC1	0.017
FRMPD4	0.017
TTC25	0.017
TTC23L	0.017
FRMD8	0.017
LRRC18	0.017
CLIC2	0.017
PLN	0.017
STMN2	0.017
IGSF5	0.017
RBM45	0.017
CELF4	0.017
PIH1D2	0.017
TRA2A	0.017
RBM42	0.017
PIH1D1	0.017
CELF2	0.017
CELF5	0.017
NOL8	0.017
RBMY1E	0.017
HCN3	0.017
PDYN	0.017
TANC1	0.017
PNOC	0.017
GMCL1	0.017
ZNF703	0.017
LGALS13	0.017
GFI1B	0.017
ANGEL1	0.017
TRAPPC11	0.017
CAMKMT	0.017
UHRF1BP1L	0.017
ACO1	0.017
GLYCTK	0.017
ZNF622	0.017
TBC1D23	0.017
TRAPPC8	0.017
GIMAP7	0.017
LYPLA2	0.017
AKR7A2	0.017
GDI1	0.017
DOP1A	0.017
NDRG2	0.017
AP1AR	0.017
GIMAP8	0.017
CHAC1	0.017
UBA5	0.017
NFKBIE	0.017
TRIM68	0.017
TSNAX	0.017
UBXN2A	0.017
GALT	0.017
DENND4B	0.017
PLEKHJ1	0.017
NAA25	0.017
BSPRY	0.017
ABI3	0.017
APBB2	0.017
CCN3	0.016
LTBP4	0.016
ASPN	0.016
LTBP2	0.016
WNT8A	0.016
AMELY	0.016
MGP	0.016
TPSAB1	0.016
PCOLCE	0.016
CILP	0.016
SBSPON	0.016
TPSB2	0.016
DPT	0.016
EDIL3	0.016
ADAMTS3	0.016
ECM2	0.016
COL6A5	0.016
COL6A6	0.016
ADAMTS20	0.016
ADAMTS8	0.016
ADAMTS2	0.016
COMP	0.016
ADAMTS12	0.016
EFEMP1	0.016
KAZALD1	0.016
GDF10	0.016
PRG4	0.016
FBLN2	0.016
ABI3BP	0.016
IPO11	0.016
SYDE2	0.016
QDPR	0.016
QARS	0.016
IGBP1	0.016
SYDE1	0.016
FAM83G	0.016
GUCY1A1	0.016
GUK1	0.016
GGPS1	0.016
MCCC1	0.016
INMT	0.016
IMPA2	0.016
IL26	0.016
SULT1A4	0.016
GSTM1	0.016
SULT1B1	0.016
SULT1C2	0.016
GSTM2	0.016
IL1A	0.016
IL18	0.016
GSTM4	0.016
GSTM5	0.016
GSTO1	0.016
GSTO2	0.016
AC135178.2	0.016
FAH	0.016
SULT1C4	0.016
GSTT1	0.016
FABP4	0.016
GSTA5	0.016
IMPA1	0.016
FABP12	0.016
SMG5	0.016
GSPT2	0.016
SUFU	0.016
GSS	0.016
AACS	0.016
AANAT	0.016
GSPT1	0.016
GSTA1	0.016
SULT1A3	0.016
GSTA2	0.016
FABP2	0.016
SULT1A1	0.016
FABP3	0.016
SULT1A2	0.016
GSTA3	0.016
GSTA4	0.016
ME1	0.016
SULT2A1	0.016
MCCC2	0.016
LACTB	0.016
GRAP	0.016
SMS	0.016
ACAT2	0.016
FAM185A	0.016
GPX2	0.016
GPX1	0.016
AC068533.4	0.016
STRADB	0.016
GPT	0.016
THTPA	0.016
SNCB	0.016
SUPV3L1	0.016
QPRT	0.016
THUMPD3	0.016
ACBD6	0.016
IGF2BP3	0.016
IP6K3	0.016
GRAP2	0.016
THOP1	0.016
AASDHPPT	0.016
PTGES3L	0.016
THG1L	0.016
SULT4A1	0.016
INPP1	0.016
INPP4A	0.016
INPP4B	0.016
SULT6B1	0.016
MDH1	0.016
GRHPR	0.016
RANBP10	0.016
GSTZ1	0.016
FAM13A	0.016
TFAM	0.016
STRIP2	0.016
FAM13B	0.016
STRIP1	0.016
FAM160A2	0.016
SULT2B1	0.016
HSF2BP	0.016
MB	0.016
ACOT1	0.016
HEBP1	0.016
HECTD2	0.016
FTSJ1	0.016
FUK	0.016
FUOM	0.016
ACOT8	0.016
GMPS	0.016
LTN1	0.016
FXN	0.016
GMPR2	0.016
HECW1	0.016
GMPR	0.016
RABEP2	0.016
LIN28B	0.016
GMDS	0.016
G2E3	0.016
GAB1	0.016
GLT1D1	0.016
GLS	0.016
GADL1	0.016
GLRX3	0.016
LSM1	0.016
GLRX	0.016
HERC3	0.016
HERC4	0.016
GALE	0.016
GNE	0.016
HDC	0.016
HERC5	0.016
TCOF1	0.016
TIPRL	0.016
FN3K	0.016
FN3KRP	0.016
ACO2	0.016
SRP72	0.016
SRP68	0.016
SRP19	0.016
LIF	0.016
LZTFL1	0.016
SRM	0.016
SRGAP3	0.016
TK1	0.016
FPGT	0.016
AC005258.1	0.016
GNPDA2	0.016
GNPDA1	0.016
TKFC	0.016
PUS3	0.016
ABHD5	0.016
SRGAP1	0.016
FRAT1	0.016
LYPLAL1	0.016
HOXB5	0.016
LYPLA1	0.016
FRAT2	0.016
GNMT	0.016
GALK2	0.016
LRRK1	0.016
GPRASP1	0.016
HKDC1	0.016
SPATS2L	0.016
HMGCS1	0.016
TBC1D2	0.016
HMGCL	0.016
TBC1D17	0.016
ACOT6	0.016
GCLC	0.016
GCLM	0.016
TBC1D16	0.016
HMBS	0.016
GDA	0.016
ACOT11	0.016
GIMAP4	0.016
KHK	0.016
PSMG2	0.016
ACOT4	0.016
TAT	0.016
ACOT2	0.016
PSPH	0.016
TAX1BP1	0.016
ACOT12	0.016
GFER	0.016
TBC1D1	0.016
TBATA	0.016
GFPT1	0.016
GFPT2	0.016
SPATS2	0.016
HNMT	0.016
HERC6	0.016
SMG8	0.016
HGD	0.016
HGFAC	0.016
GAMT	0.016
GAPDHS	0.016
RAB3IL1	0.016
TCAP	0.016
SPATA33	0.016
GART	0.016
PUDP	0.016
KLHDC8B	0.016
HOMEZ	0.016
TAGAP	0.016
TAGLN2	0.016
LONRF1	0.016
KLHDC1	0.016
GBA3	0.016
GBE1	0.016
KLF6	0.016
LRRC23	0.016
TANK	0.016
PTTG1	0.016
TBC1D4	0.016
PTS	0.016
LRRC1	0.016
LRR1	0.016
TBC1D2B	0.016
FMNL2	0.016
ACOX2	0.016
FKBPL	0.016
HACL1	0.016
ISPD	0.016
TESK1	0.016
ISYNA1	0.016
PYDC1	0.016
PYCR3	0.016
FBXO15	0.016
MAPK13	0.016
STARD8	0.016
TENT2	0.016
STARD5	0.016
HAAO	0.016
IARS2	0.016
FBXO22	0.016
ID2	0.016
ITPA	0.016
ITPKA	0.016
HAGH	0.016
HAL	0.016
MAP3K8	0.016
MAP3K7CL	0.016
HAO1	0.016
HAO2	0.016
HARS	0.016
HARS2	0.016
FBXO30	0.016
FBXO40	0.016
PSMB11	0.016
IDH2	0.016
GOT1L1	0.016
IFIT1B	0.016
SNUPN	0.016
GPR75-ASB3	0.016
MAT2B	0.016
MAT2A	0.016
MAT1A	0.016
PSMA8	0.016
GYG2	0.016
IFIT3	0.016
STK38	0.016
IREB2	0.016
STK36	0.016
IFIT2	0.016
IFIH1	0.016
IDI1	0.016
IRF5	0.016
IRF6	0.016
FBP1	0.016
IFI35	0.016
PYGM	0.016
STK3	0.016
SYNGAP1	0.016
ISCA2	0.016
ISCU	0.016
FBXL22	0.016
IDO2	0.016
IDI2	0.016
MAP3K3	0.016
FBXO41	0.016
MAP3K20	0.016
FEM1A	0.016
ABHD10	0.016
LGALS9B	0.016
LGALS9C	0.016
HBM	0.016
ABHD14B	0.016
HPS5	0.016
MALT1	0.016
MALSU1	0.016
KBTBD13	0.016
KBTBD6	0.016
KBTBD7	0.016
ACSBG1	0.016
HPS3	0.016
HSPB2	0.016
HPS1	0.016
FEZF1	0.016
ACMSD	0.016
SPAG1	0.016
HPRT1	0.016
HBQ1	0.016
HBZ	0.016
MAGEC2	0.016
FGF1	0.016
FGFR1OP2	0.016
HPGDS	0.016
SRXN1	0.016
LGALS9	0.016
HSBP1L1	0.016
HSCB	0.016
HSD17B1	0.016
MAP3K14	0.016
TDRP	0.016
SP6	0.016
GPD1	0.016
GPCPD1	0.016
MAP2K7	0.016
TDO2	0.016
HBD	0.016
HSPA4L	0.016
HSPA4	0.016
PWWP3A	0.016
FBXW10	0.016
ST13	0.016
HSH2D	0.016
GGCT	0.016
FBXW12	0.016
HBE1	0.016
HBG1	0.016
FBXW2	0.016
HBG2	0.016
JOSD2	0.016
HSD17B14	0.016
HSD17B13	0.016
FBXW9	0.016
HSD17B11	0.016
SMG9	0.016
DNAAF2	0.016
UPF2	0.016
ZCCHC7	0.016
RPL22L1	0.016
CTIF	0.016
CTH	0.016
RPL23A	0.016
RPL26L1	0.016
PCCB	0.016
PCCA	0.016
NIPSNAP3A	0.016
SCPEP1	0.016
PCBP4	0.016
PCBP3	0.016
RPL3	0.016
TSR3	0.016
PC	0.016
RPL34	0.016
PAXBP1	0.016
ZC3HAV1L	0.016
C6orf47	0.016
ZC3HAV1	0.016
PASK	0.016
RPL37	0.016
RPL37A	0.016
TULP4	0.016
RBKS	0.016
RPL22	0.016
NIP7	0.016
RENBP	0.016
PCK1	0.016
AGBL1	0.016
AGBL3	0.016
TSTA3	0.016
AGFG1	0.016
TSTD1	0.016
SDHAF2	0.016
NFKBIB	0.016
NFKBIL1	0.016
PCP4	0.016
RPL17-C18orf32	0.016
TTC3	0.016
C1orf198	0.016
CTU2	0.016
CTU1	0.016
NGB	0.016
PCMT1	0.016
NGLY1	0.016
PPFIBP2	0.016
PCK2	0.016
TTLL10	0.016
NHLRC1	0.016
TTPA	0.016
CTPS2	0.016
NLRC4	0.016
SCLY	0.016
RPL38	0.016
TXNDC17	0.016
TXNIP	0.016
TXNL1	0.016
NNMT	0.016
CA13	0.016
ANKRD33	0.016
TXNRD2	0.016
AGTPBP1	0.016
CA3	0.016
TYMP	0.016
CA7	0.016
PAPSS2	0.016
PAPSS1	0.016
CRADD	0.016
CRABP1	0.016
UBA3	0.016
RPLP1	0.016
SCAPER	0.016
UBA6	0.016
AGXT	0.016
CAB39L	0.016
ZC3H15	0.016
PAOX	0.016
CABLES1	0.016
CROT	0.016
CA1	0.016
RPL39	0.016
AGT	0.016
RPL39L	0.016
TUT4	0.016
NLRP3	0.016
NLRP4	0.016
C8orf44-SGK3	0.016
CSNK1G1	0.016
NLRP9	0.016
PARP10	0.016
CSNK1A1L	0.016
PARN	0.016
NME3	0.016
TXN	0.016
CRYZL1	0.016
NME6	0.016
CRYZ	0.016
RPL41	0.016
C9orf3	0.016
ANKRD37	0.016
CRYM	0.016
CRYL1	0.016
RPL7L1	0.016
NMRAL1	0.016
NMRK1	0.016
RPL17	0.016
NEURL2	0.016
DGUOK	0.016
PELI1	0.016
DENND3	0.016
TRIO	0.016
BOLA2	0.016
RNF25	0.016
NARS	0.016
NAT1	0.016
BOLA2B	0.016
NAT2	0.016
PELI3	0.016
TRMT10B	0.016
PELI2	0.016
SEPSECS	0.016
PCTP	0.016
PEG10	0.016
SEPHS2	0.016
BORA	0.016
BPGM	0.016
RNF41	0.016
ZFAT	0.016
PRMT9	0.016
SENP8	0.016
PPAT	0.016
PDSS2	0.016
ZFAND6	0.016
NANS	0.016
NANP	0.016
ZFP36L2	0.016
DENND4A	0.016
NAA50	0.016
TRIM62	0.016
AOX1	0.016
PFKFB1	0.016
PFDN4	0.016
PFDN2	0.016
PFAS	0.016
BLID	0.016
BLMH	0.016
SERF2	0.016
NADK	0.016
ZFYVE21	0.016
BLVRA	0.016
NADSYN1	0.016
DEPDC7	0.016
NAGK	0.016
BNIP2	0.016
DEPDC1B	0.016
TRIM73	0.016
DENND6B	0.016
BNIPL	0.016
DENND6A	0.016
TRIM74	0.016
PPCDC	0.016
PPCS	0.016
PPEF1	0.016
TSC22D3	0.016
DCK	0.016
PDE5A	0.016
TSN	0.016
PDE4C	0.016
RPEL1	0.016
PDE1C	0.016
PDE1B	0.016
PDE1A	0.016
PDE11A	0.016
PDCL3	0.016
PDCL	0.016
RPIA	0.016
PDCD5	0.016
PDCD4	0.016
SEC14L2	0.016
AFMID	0.016
TSPOAP1	0.016
SDSL	0.016
SDS	0.016
REPS2	0.016
SDR9C7	0.016
C14orf119	0.016
C15orf39	0.016
RPE	0.016
DCTD	0.016
DDX28	0.016
PDE7A	0.016
BTBD1	0.016
BTBD2	0.016
PRMT3	0.016
BTBD3	0.016
ADSL	0.016
DDO	0.016
DDIT4	0.016
BTBD6	0.016
BTF3	0.016
BTG2	0.016
ADSSL1	0.016
DDHD1	0.016
SELENOW	0.016
DDC	0.016
DDAH1	0.016
RPAP3	0.016
SELENOV	0.016
PDE8B	0.016
PDE8A	0.016
DCTPP1	0.016
TRUB1	0.016
PDE7B	0.016
TRUB2	0.016
PANK2	0.016
PAN3	0.016
PAN2	0.016
CLC	0.016
AKR7L	0.016
XAF1	0.016
ALS2CL	0.016
CCDC106	0.016
WWC3	0.016
WWC2	0.016
ALOXE3	0.016
WSB2	0.016
ODC1	0.016
OGDHL	0.016
RSU1	0.016
OLAH	0.016
UBD	0.016
WSB1	0.016
CKM	0.016
CKB	0.016
CCDC43	0.016
URGCP	0.016
URM1	0.016
UROC1	0.016
CIPC	0.016
CCDC50	0.016
OMP	0.016
CIDEC	0.016
XDH	0.016
AKR7A3	0.016
CBSL	0.016
OAZ2	0.016
RRM2	0.016
AKR1C1	0.016
CASTOR1	0.016
CASTOR2	0.016
NUPR1	0.016
AKR1C2	0.016
NWD1	0.016
AMDHD2	0.016
AKR1C3	0.016
AMDHD1	0.016
XYLB	0.016
NXN	0.016
UNKL	0.016
PPP1R14A	0.016
UPB1	0.016
AMD1	0.016
XPNPEP1	0.016
UPF3A	0.016
AKR1C4	0.016
CBR1	0.016
CBS	0.016
AKR1D1	0.016
OAZ1	0.016
CIDEB	0.016
CIDEA	0.016
CCL3	0.016
USP27X	0.016
CHAC2	0.016
PPP2R2D	0.016
CDCA7L	0.016
CGAS	0.016
USP34	0.016
PPP4R4	0.016
CDK15	0.016
USP40	0.016
ALDH1A2	0.016
ALDH1A1	0.016
CDKN2B	0.016
CDKN2C	0.016
CDKN3	0.016
CDO1	0.016
PPP2R5B	0.016
USP5	0.016
AL359922.1	0.016
VCPKMT	0.016
VBP1	0.016
PPP2R5E	0.016
VARS2	0.016
UTP14C	0.016
VARS	0.016
CHAT	0.016
PPP2R2C	0.016
PPP1R1B	0.016
USP25	0.016
ALOX12B	0.016
UROS	0.016
OPLAH	0.016
CIAO3	0.016
RSL24D1	0.016
CCS	0.016
RBP2	0.016
WDYHV1	0.016
PPP1R3C	0.016
USP15	0.016
ALDH9A1	0.016
RBP4	0.016
PPP6R2	0.016
ALDH8A1	0.016
CHN1	0.016
CHM	0.016
CHKB	0.016
CHKA	0.016
USP18	0.016
WDFY1	0.016
ALDH7A1	0.016
ALDH1L1	0.016
WARS	0.016
RRM1	0.016
RUSC2	0.016
UNC45B	0.016
AK1	0.016
PRDX5	0.016
AK7	0.016
PRDX3	0.016
PRDX2	0.016
PPIP5K2	0.016
RPS27L	0.016
SAMD9	0.016
NRBP2	0.016
PRDX1	0.016
UCHL3	0.016
RPS4Y2	0.016
UCK1	0.016
UCK2	0.016
SAMD4B	0.016
UCKL1	0.016
UGP2	0.016
SAMD4A	0.016
ZBP1	0.016
PPM1F	0.016
CAMKK1	0.016
NSMAF	0.016
CAMKK2	0.016
CNOT8	0.016
RPS10-NUDT3	0.016
PADI3	0.016
CNOT4	0.016
UBE3A	0.016
AHCY	0.016
CABP5	0.016
AHCYL2	0.016
UBE2F	0.016
NPEPPS	0.016
UBE2G1	0.016
UBE2G2	0.016
COX19	0.016
NPHP3	0.016
PALD1	0.016
UBE2H	0.016
UBE2Q2	0.016
NPL	0.016
SAV1	0.016
SATL1	0.016
SAT1	0.016
UBE2R2	0.016
AHSA1	0.016
AHSP	0.016
SARS	0.016
PAIP1	0.016
PAH	0.016
NQO1	0.016
CNOT6L	0.016
CNOT3	0.016
AKR1B15	0.016
CARNMT1	0.016
CARS	0.016
CASP1	0.016
NUDT10	0.016
NUDT11	0.016
NUDT12	0.016
CNDP1	0.016
NUDT14	0.016
NUDT15	0.016
CASP12	0.016
CNBP	0.016
CNBD2	0.016
NUDT17	0.016
CASP5	0.016
NUDT18	0.016
NUDT19	0.016
AKR1B10	0.016
NUDT3	0.016
NUDT4	0.016
NUDT5	0.016
NUDT7	0.016
CASP9	0.016
CMPK1	0.016
CMBL	0.016
CARNS1	0.016
OTUD3	0.016
NSUN6	0.016
OTUD5	0.016
NT5C	0.016
NT5C1A	0.016
NT5C1B	0.016
NT5C1B-RDH14	0.016
NT5C2	0.016
NT5C3A	0.016
NT5C3B	0.016
CNOT11	0.016
OXSR1	0.016
OXSM	0.016
UMPS	0.016
UNC119B	0.016
AKAP7	0.016
NUB1	0.016
CAMTA1	0.016
AMPD2	0.016
S100A3	0.016
OVGP1	0.016
YTHDF3	0.016
YOD1	0.016
OTUD7B	0.016
OTUD7A	0.016
AMPD1	0.016
PFKFB4	0.016
BPNT1	0.016
PPA1	0.016
EIF4A2	0.016
MRFAP1	0.016
EIF3J	0.016
PLCB2	0.016
EIF3I	0.016
EIF3G	0.016
EIF3C	0.016
EIF3B	0.016
TRAF1	0.016
EIF2S3	0.016
EIF2S2	0.016
EIF2B5	0.016
EIF2B4	0.016
EIF2B3	0.016
EIF2B2	0.016
EIF2AK4	0.016
EIF2A	0.016
EIF1AX	0.016
RHPN2	0.016
PLBD1	0.016
EHHADH	0.016
ASRGL1	0.016
EIF3M	0.016
RHPN1	0.016
RIDA	0.016
EIF4B	0.016
MON1A	0.016
MON2	0.016
ASB8	0.016
ASB9	0.016
MORC2	0.016
ASL	0.016
ASMT	0.016
ASMTL	0.016
ASNS	0.016
ELAC1	0.016
EIF5B	0.016
EIF4G3	0.016
SHPK	0.016
MPI	0.016
EIF4EBP1	0.016
SHMT1	0.016
EIF4E3	0.016
ASPA	0.016
EIF4E2	0.016
ASPG	0.016
MPST	0.016
RICTOR	0.016
EGLN1	0.016
DPP8	0.016
DUSP12	0.016
DUS4L	0.016
MSRB2	0.016
MSRB3	0.016
DUS2	0.016
DUS1L	0.016
DTYMK	0.016
DTX4	0.016
MT1A	0.016
PITPNA	0.016
DTD1	0.016
MT2A	0.016
ZNF232	0.016
DPYSL5	0.016
MTAP	0.016
DPYSL4	0.016
DPYS	0.016
DPYD	0.016
MTERF1	0.016
MTERF4	0.016
PIPOX	0.016
RLBP1	0.016
ATOX1	0.016
DUSP22	0.016
TRAPPC13	0.016
ATG4C	0.016
RIMKLA	0.016
RIMKLB	0.016
EEF2KMT	0.016
EEF2K	0.016
EEF1B2	0.016
EEF1AKMT2	0.016
EEF1AKMT1	0.016
RIN2	0.016
EDARADD	0.016
ECHDC1	0.016
ATG10	0.016
RIN3	0.016
PKLR	0.016
APOD	0.016
DUSP9	0.016
DUSP8	0.016
RIOK3	0.016
APOBEC3G	0.016
ATG4A	0.016
ATG4B	0.016
PRR5	0.016
ASB7	0.016
ASB6	0.016
ASB5	0.016
ARHGEF16	0.016
ETF1	0.016
ARHGEF17	0.016
PRXL2B	0.016
ADAL	0.016
ARHGEF19	0.016
ARHGEF3	0.016
PNPLA4	0.016
ZNF354A	0.016
ARHGEF9	0.016
PNMT	0.016
SKIV2L	0.016
PRUNE1	0.016
TNIP3	0.016
TNRC6B	0.016
TNRC6C	0.016
TNS3	0.016
TOB2	0.016
MIDN	0.016
EPHX2	0.016
RGL1	0.016
MIF4GD	0.016
ETFB	0.016
ARHGEF10L	0.016
PLEKHG2	0.016
ETNK2	0.016
MEMO1	0.016
ARG2	0.016
RFK	0.016
ARHGAP11A	0.016
ARHGAP11B	0.016
METAP1	0.016
ACY1	0.016
ARHGAP20	0.016
EXOC5	0.016
TNFAIP3	0.016
RAP1GDS1	0.016
ARHGAP22	0.016
ARHGAP23	0.016
ARHGAP30	0.016
ARHGAP36	0.016
PSAT1	0.016
ETV6	0.016
MEX3A	0.016
PSAPL1	0.016
ZNF395	0.016
ARHGAP8	0.016
TOPAZ1	0.016
PMM2	0.016
PMM1	0.016
MIOX	0.016
TPRKB	0.016
ASB11	0.016
RGS5	0.016
ARAP2	0.016
ARAF	0.016
PLIN5	0.016
PLIN1	0.016
ASB13	0.016
ASB14	0.016
ASB15	0.016
ASB16	0.016
MNX1	0.016
MOB1A	0.016
MOB1B	0.016
MOB2	0.016
MOCOS	0.016
MOCS1	0.016
ASB17	0.016
MOCS3	0.016
ASB18	0.016
ASB3	0.016
ASB10	0.016
RGS4	0.016
AS3MT	0.016
TPH1	0.016
ARMC6	0.016
TP53I3	0.016
SIKE1	0.016
AREL1	0.016
RGN	0.016
MKRN1	0.016
ENOPH1	0.016
ENO4	0.016
ENGASE	0.016
ENDOG	0.016
ELP5	0.016
TPH2	0.016
TPI1	0.016
MLYCD	0.016
TPK1	0.016
MMACHC	0.016
MMADHC	0.016
RGS13	0.016
TPMT	0.016
ELP6	0.016
DPP9	0.016
EEF1D	0.016
DPH6	0.016
PHLDA1	0.016
RASAL2	0.016
PHPT1	0.016
MYL10	0.016
TRIM31	0.016
BBIP1	0.016
PHOSPHO1	0.016
SFN	0.016
BBOX1	0.016
TRIM34	0.016
RASA4B	0.016
PHKG1	0.016
RNF135	0.016
PHGDH	0.016
TRIM38	0.016
BCAS4	0.016
TRIM39	0.016
ADO	0.016
TRIM40	0.016
TRIM26	0.016
PHYH	0.016
BCDIN3D	0.016
MVD	0.016
PRPS1	0.016
SH2D2A	0.016
SH2D1B	0.016
ZNF146	0.016
AZIN1	0.016
SH2D1A	0.016
DNAJB8	0.016
BAAT	0.016
BACH1	0.016
